\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-06-21 08:01:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-05-26,23,0,0,11,0,0,3,0,322,53,0,0,1,0,452,635,9,1229,1219,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2012,1931
2025-05-26,24,0,48,46,0,0,3,0,396,259,0,50,49,0,451,593,9,1179,1164,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2133,2121
2025-05-27,1,0,48,50,0,0,3,0,820,619,0,50,49,0,718,916,9,850,832,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2495,2475
2025-05-27,2,0,48,69,0,0,2,0,1233,980,0,50,48,0,947,1177,9,500,500,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2787,2783
2025-05-27,3,0,0,1,0,0,3,0,1450,1277,0,50,48,0,930,1084,9,800,793,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,3239,3212
2025-05-27,4,0,48,45,0,0,3,0,1212,1280,0,46,43,0,955,968,9,1083,1074,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,3353,3419
2025-05-27,5,0,0,2,0,0,3,0,901,1024,50,11,-39,0,905,926,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,59,3065,3152
2025-05-27,6,0,0,-4,0,0,3,23,664,642,4,1,-3,0,827,811,9,1112,1094,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,36,2613,2552
2025-05-27,7,0,24,25,0,0,3,0,475,449,0,0,3,0,231,263,9,1152,1145,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,0,0,0,0,9,1891,1902
2025-05-27,8,0,48,54,0,0,3,10,550,554,0,20,24,0,296,197,9,1200,1193,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,19,2123,2036
2025-05-27,9,0,50,54,0,0,3,10,740,735,0,40,40,0,146,43,9,1210,1204,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,19,2195,2086
2025-05-27,10,0,24,27,0,0,3,0,815,792,0,44,47,0,371,280,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,2492,2379
2025-05-27,11,0,24,20,0,0,3,0,700,733,0,20,15,0,360,288,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2342,2288
2025-05-27,12,0,0,2,0,0,3,0,753,608,0,37,38,0,292,352,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2320,2230
2025-05-27,13,0,24,21,0,0,3,0,630,593,0,50,51,0,373,412,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2315,2307
2025-05-27,14,0,24,22,0,0,3,25,601,524,0,36,35,0,394,416,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,34,2293,2226
2025-05-27,15,0,24,21,0,0,3,25,605,522,0,20,19,0,321,307,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,34,2208,2099
2025-05-27,16,0,24,27,0,0,3,0,539,412,0,20,20,15,320,377,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,24,2141,2064
2025-05-27,17,0,48,48,0,0,3,0,383,263,0,36,33,0,355,483,9,1204,1192,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2035,2028
2025-05-27,18,0,44,39,0,0,3,10,311,211,0,43,40,0,595,624,9,1011,1003,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,19,2013,1924
2025-05-27,19,0,0,-1,0,0,3,265,436,158,0,45,41,0,492,442,9,1013,992,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,274,1995,1643
2025-05-27,20,0,0,-1,0,0,3,75,405,202,0,44,43,60,485,438,9,781,780,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,144,1724,1471
2025-05-27,21,0,24,28,0,0,3,175,505,327,0,20,20,100,415,213,9,1074,1066,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,284,2047,1663
2025-05-27,22,0,24,21,0,0,3,0,509,538,0,50,46,0,595,564,9,1230,1212,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2417,2392
2025-05-27,23,0,24,24,0,0,3,0,1123,1008,0,50,45,0,717,844,9,810,805,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2733,2738
2025-05-27,24,0,24,26,0,0,3,0,1257,1020,0,36,34,0,927,1093,9,433,435,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,2686,2615
2025-05-28,1,0,13,14,0,0,3,0,1247,1246,0,50,50,0,1089,1138,9,700,677,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3108,3135
2025-05-28,2,0,13,13,0,0,2,0,1450,1439,0,50,49,0,1400,1456,9,400,397,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3322,3363
2025-05-28,3,0,13,12,0,0,2,0,1450,1423,0,50,50,0,1400,1357,9,557,546,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,3479,3396
2025-05-28,4,0,13,12,0,0,2,0,1450,1461,0,50,49,0,1400,1301,9,687,686,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3609,3518
2025-05-28,5,0,13,12,0,0,2,0,1450,1279,0,50,46,0,1020,1171,9,1100,1089,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,3642,3608
2025-05-28,6,0,13,14,0,0,3,0,1048,838,0,50,51,0,893,1086,9,1230,1219,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,3243,3221
2025-05-28,7,0,13,12,0,0,3,0,1030,721,0,44,42,0,580,886,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,0,0,0,0,9,2905,2900
2025-05-28,8,0,0,3,0,0,3,14,805,736,0,45,42,72,354,391,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,95,2442,2408
2025-05-28,9,0,13,12,0,0,3,0,755,972,0,45,41,100,592,247,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,109,2643,2510
2025-05-28,10,0,13,14,0,0,3,0,954,908,0,50,45,107,382,299,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,116,2637,2497
2025-05-28,11,0,13,13,0,0,3,25,754,771,0,50,50,184,502,225,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,218,2557,2290
2025-05-28,12,0,13,16,0,0,3,0,1128,1130,0,40,41,34,550,433,9,1229,1226,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,43,2969,2855
2025-05-28,13,0,13,11,0,0,3,0,1130,1108,0,39,35,65,700,581,9,1229,1225,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,74,3120,2974
2025-05-28,14,0,13,15,0,0,3,0,1112,1108,0,39,35,0,524,480,9,1229,1225,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2926,2877
2025-05-28,15,0,13,12,0,0,3,0,903,924,0,39,34,50,544,418,9,1229,1225,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,59,2737,2626
2025-05-28,16,0,13,11,0,0,3,0,591,671,0,41,38,0,563,385,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2446,2342
2025-05-28,17,0,13,13,0,0,3,0,503,739,0,24,24,0,430,141,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,9,2208,2155
2025-05-28,18,0,13,14,0,0,3,0,425,503,0,1,0,0,75,-41,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,1752,1709
2025-05-28,19,0,13,13,0,0,4,165,478,410,0,12,10,2,70,-128,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,176,1811,1540
2025-05-28,20,0,13,16,0,0,4,0,372,504,0,0,1,75,70,-220,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,84,1693,1535
2025-05-28,21,0,0,5,0,0,4,0,420,586,0,0,2,184,110,-241,9,1219,1207,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,193,1758,1575
2025-05-28,22,0,13,13,0,0,3,0,869,808,0,24,21,0,50,39,9,1153,1144,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2118,2037
2025-05-28,23,0,13,11,0,0,3,0,640,452,0,35,28,0,190,300,9,1150,1143,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2037,1943
2025-05-28,24,0,13,12,0,0,3,0,890,608,0,45,43,0,409,558,9,1150,1131,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,2516,2359
2025-05-29,1,0,35,39,0,0,3,0,1246,971,0,50,50,0,613,737,9,650,639,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,9,2603,2444
2025-05-29,2,0,42,45,0,0,2,0,1176,1171,0,45,46,0,1252,1105,9,450,432,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2974,2804
2025-05-29,3,0,50,51,0,0,2,0,1351,1404,0,50,50,0,1400,1336,9,291,286,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,9,3151,3129
2025-05-29,4,0,50,51,0,0,2,0,1338,1423,0,50,47,0,1315,1201,9,541,535,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3303,3266
2025-05-29,5,0,25,31,0,0,2,0,1088,1230,0,36,38,0,1302,1143,9,1000,986,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,3460,3436
2025-05-29,6,0,24,24,0,0,3,0,993,703,0,50,49,100,1180,1359,9,1230,1218,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,109,3486,3361
2025-05-29,7,0,24,28,0,0,3,50,1218,889,0,50,46,0,355,649,9,1229,1210,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,59,2885,2835
2025-05-29,8,0,0,6,0,0,3,53,949,961,0,11,10,108,478,229,9,1000,990,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,170,2447,2208
2025-05-29,9,0,24,23,0,0,3,75,824,989,0,11,10,26,452,109,9,1000,988,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,110,2320,2135
2025-05-29,10,0,0,3,0,0,3,0,510,951,0,25,24,0,579,160,9,1075,1063,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,9,2198,2217
2025-05-29,11,0,0,-2,0,0,3,0,969,973,0,11,14,0,454,460,9,1060,1050,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,9,2503,2511
2025-05-29,12,0,24,22,0,0,3,25,894,903,0,50,48,0,579,477,9,1000,995,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,34,2556,2461
2025-05-29,13,0,25,24,0,0,3,110,936,893,0,50,46,0,457,341,9,1000,992,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,119,2477,2312
2025-05-29,14,0,25,27,0,0,3,0,860,932,0,50,49,0,329,253,9,1050,1044,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,9,2323,2320
2025-05-29,15,0,24,24,0,0,3,114,1054,883,10,11,3,105,204,181,9,1205,1198,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,238,2507,2303
2025-05-29,16,0,24,27,0,0,4,25,929,733,5,11,7,94,206,193,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,133,2408,2197
2025-05-29,17,0,24,25,0,0,4,25,887,531,10,35,22,59,125,341,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,103,2309,2156
2025-05-29,18,0,24,21,0,0,4,0,620,452,0,50,49,50,203,439,9,1229,1217,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,59,2135,2193
2025-05-29,19,0,24,24,0,0,4,25,882,481,10,11,1,175,126,423,9,1115,1108,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,219,2167,2051
2025-05-29,20,0,24,28,0,0,4,0,714,650,5,50,41,75,26,-15,9,1165,1156,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,89,1988,1870
2025-05-29,21,0,24,30,0,0,4,0,569,737,0,50,50,0,26,-48,9,1125,1117,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,1803,1898
2025-05-29,22,0,24,26,0,0,4,0,956,865,0,50,51,0,26,284,9,1125,1113,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2190,2349
2025-05-29,23,0,0,-3,0,0,3,0,878,816,0,50,44,50,462,620,9,1075,1055,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,59,2474,2538
2025-05-29,24,0,24,24,0,0,3,0,1029,949,0,35,30,0,839,874,9,1000,950,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2936,2833
2025-05-30,1,0,50,47,0,0,3,0,1450,1424,0,39,37,0,1400,1334,9,231,203,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,9,3179,3050
2025-05-30,2,0,50,45,0,0,3,0,1450,1499,0,50,47,0,1363,1249,9,194,159,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,9,3116,3002
2025-05-30,3,0,45,48,0,0,2,0,1450,1500,0,50,48,67,1467,1438,9,299,269,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,76,3320,3306
2025-05-30,4,0,50,47,0,0,2,0,1450,1290,0,50,51,100,1500,1553,9,284,280,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,109,3343,3224
2025-05-30,5,0,50,46,0,0,2,0,1333,1053,0,26,25,0,1191,1407,9,605,595,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,0,0,0,0,9,3214,3127
2025-05-30,6,0,0,-1,0,0,2,0,954,567,0,9,9,32,523,923,9,1229,1201,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,41,2724,2701
2025-05-30,7,0,17,1,0,0,3,0,785,586,0,15,15,0,84,356,9,1000,993,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,9,1910,1954
2025-05-30,8,0,0,-10,0,0,3,0,506,378,0,0,-2,50,114,207,9,1016,1004,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,0,0,0,0,59,1645,1579
2025-05-30,9,0,2,5,0,0,3,0,748,597,0,0,3,0,240,342,9,1000,995,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1999,1948
2025-05-30,10,0,35,36,0,0,3,0,620,600,0,25,21,0,226,226,9,1229,1218,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,0,0,0,0,9,2144,2103
2025-05-30,11,0,15,15,0,0,3,0,368,398,0,13,11,0,431,428,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2065,2081
2025-05-30,12,0,26,26,0,0,4,0,353,291,0,40,39,50,177,167,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,59,1834,1751
2025-05-30,13,0,26,24,0,0,4,25,277,263,0,40,38,150,260,143,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,0,0,0,0,184,1841,1695
2025-05-30,14,0,26,23,0,0,4,15,343,304,0,40,40,126,319,279,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,0,0,0,0,150,1966,1874
2025-05-30,15,0,26,23,0,0,4,0,652,403,0,40,39,150,322,373,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,159,2278,2069
2025-05-30,16,0,35,34,0,0,4,75,501,313,0,25,22,205,643,489,9,1229,1215,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,289,2442,2081
2025-05-30,17,0,45,37,0,0,4,50,399,403,0,45,45,50,445,405,9,1000,994,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,109,1943,1893
2025-05-30,18,0,35,34,0,0,5,50,501,454,0,47,46,50,361,280,9,1058,1053,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,109,2011,1877
2025-05-30,19,0,0,1,0,0,5,75,318,407,0,0,12,50,271,137,9,1229,1212,0,0,0,0,0,2,0,0,0,0,9,-20,0,0,0,0,0,1,0,0,0,0,0,0,134,1827,1757
2025-05-30,20,0,24,21,0,0,5,0,592,641,0,24,24,50,166,179,9,1006,1003,0,0,0,0,0,2,0,0,0,0,9,-18,0,0,0,0,0,1,0,0,0,0,0,0,59,1821,1858
2025-05-30,21,0,0,5,0,0,5,0,487,613,0,24,26,0,366,121,9,1229,1218,0,0,0,0,0,2,0,0,0,0,9,-19,0,0,0,0,0,1,0,0,0,0,0,0,9,2115,1972
2025-05-30,22,0,41,41,0,0,5,0,774,619,0,24,24,0,428,557,9,1229,1219,0,0,0,0,0,2,0,0,0,0,9,-23,0,0,0,0,0,1,0,0,0,0,0,0,9,2505,2445
2025-05-30,23,0,24,25,0,0,4,0,892,793,0,24,21,0,1039,1135,9,1117,1115,0,0,0,0,0,2,0,0,0,0,9,-22,0,0,0,0,0,1,0,0,0,0,0,0,9,3105,3074
2025-05-30,24,0,48,44,0,0,4,0,1257,1168,0,39,35,0,1022,1219,9,1056,1048,0,0,0,0,0,2,0,0,0,0,9,-20,0,0,0,0,0,1,0,0,0,0,0,0,9,3431,3501
2025-05-31,1,0,50,50,0,0,3,0,1174,1433,0,50,49,0,1400,1186,9,800,805,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,1,0,0,0,0,0,0,9,3483,3519
2025-05-31,2,0,50,51,0,0,3,0,1337,1410,0,50,46,0,1293,1199,9,945,934,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,3684,3652
2025-05-31,3,0,50,50,0,0,3,0,1315,1385,0,50,45,0,1385,1281,9,701,704,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,9,3510,3483
2025-05-31,4,0,50,51,0,0,3,0,1315,1452,0,50,52,50,1450,1243,9,805,791,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,59,3679,3604
2025-05-31,5,0,50,52,0,0,3,0,1400,1576,0,50,48,0,1400,1181,9,637,637,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,9,3546,3509
2025-05-31,6,0,50,52,0,0,3,0,1390,1573,0,37,35,0,1101,962,9,1005,990,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,9,3592,3630
2025-05-31,7,0,50,52,0,0,3,0,1390,1423,0,33,33,0,946,943,9,1005,999,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,3433,3461
2025-05-31,8,0,32,38,0,0,3,0,1445,1303,0,30,31,0,841,909,9,1058,1054,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,3415,3346
2025-05-31,9,0,50,52,0,0,4,0,1450,1301,0,45,45,0,731,849,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,3524,3494
2025-05-31,10,0,46,50,0,0,4,0,1177,1247,0,45,44,0,1381,1280,9,1239,1226,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,0,0,0,0,9,3897,3865
2025-05-31,11,0,50,50,0,0,4,0,1176,1196,0,21,23,0,1300,1388,9,1100,1092,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,3656,3761
2025-05-31,12,0,47,49,0,0,4,0,1345,1289,0,46,47,0,1084,1145,9,1100,1092,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,3631,3637
2025-05-31,13,0,50,48,0,0,4,0,1285,1444,0,50,45,0,1303,1099,9,1100,1096,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,0,0,0,0,9,3797,3749
2025-05-31,14,0,50,53,0,0,4,0,1450,1488,0,50,47,0,1408,1324,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,4206,4155
2025-05-31,15,0,34,38,0,0,4,0,1450,1561,0,50,51,0,1518,1403,9,1239,1223,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,4300,4291
2025-05-31,16,0,50,50,0,0,4,0,1426,1475,0,50,49,0,1599,1521,9,901,908,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,4035,4016
2025-05-31,17,0,50,49,0,0,5,0,1433,1321,0,50,51,0,997,1082,9,1200,1187,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,3739,3706
2025-05-31,18,0,50,50,0,0,5,0,1300,1158,0,50,52,0,563,694,9,1200,1196,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,3172,3163
2025-05-31,19,0,50,46,0,0,5,0,1047,847,0,42,41,0,403,555,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2790,2738
2025-05-31,20,0,50,49,0,0,5,0,1143,757,0,44,46,0,148,528,9,1200,1193,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2594,2589
2025-05-31,21,0,24,29,0,0,4,0,805,606,0,39,39,0,391,479,9,1232,1223,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,9,2500,2391
2025-05-31,22,0,48,48,0,0,4,0,895,691,0,32,30,0,604,755,9,1150,1143,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,2738,2681
2025-05-31,23,0,50,53,0,0,4,0,1280,889,0,49,44,0,692,1002,9,1190,1183,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,3270,3185
2025-05-31,24,0,50,50,0,0,4,0,1416,1265,0,50,52,0,461,643,9,1239,1224,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3225,3245
2025-06-01,1,0,50,62,0,0,3,0,1450,1526,0,50,52,0,871,829,9,1100,1091,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,3530,3569
2025-06-01,2,0,50,50,0,0,3,0,1320,1481,0,50,44,0,770,714,9,1100,1082,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3299,3381
2025-06-01,3,0,50,47,0,0,3,0,1305,1377,0,50,47,0,658,465,9,900,890,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,9,2972,2834
2025-06-01,4,0,50,47,0,0,3,25,1298,1483,0,50,48,0,773,522,9,800,780,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,34,2980,2887
2025-06-01,5,0,50,51,0,0,3,0,1321,1444,0,50,49,0,898,820,9,600,601,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2928,2974
